Job Title,Rating,Company Name,Type of ownership,Industry,Sector,max_salary,avg_salary,avg_size,city,state,age,python_yn,R_yn,spark_yn,aws_yn,hadoop_yn
Chicago Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Chicago,IL,13,0,0,0,0,0
Richmond Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Richmond,VA,13,0,0,0,0,0
Pittsburgh Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Pittsburgh,PA,13,0,0,0,0,0
Arlington Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Arlington,VA,13,0,0,0,0,0
Brooklyn Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Brooklyn,NY,13,0,0,0,0,0
Portland Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Portland,OR,13,0,0,0,0,0
Manhattan Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,New York,NY,13,0,0,0,0,0
Columbus Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Columbus,OH,13,0,0,0,0,0
Cleveland Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Cleveland,OH,13,0,0,0,0,0
Orlando Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,100,87.5,350.5,Orlando,FL,13,0,0,0,0,0
NCI T32 Post-Doctoral Fellowship in Cancer Data Science,4.0,H. Lee Moffitt Cancer Center & Research Institute,Hospital,Health Care Services & Hospitals,Health Care,58,47.5,7500.5,Tampa,FL,36,1,0,0,0,0
Data Science Support Analyst (Senior),3.6,BAE Systems USA,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,58,47.5,10000.0,McLean,VA,21,0,0,0,0,0
Atlanta Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Atlanta,GA,13,0,0,0,0,0
Houston Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Houston,TX,13,0,0,0,0,0
Springfield Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Springfield,PA,13,0,0,0,0,0
Data Science Manager/RDE,-1.0,"ZS Associates, Inc.",Company - Private,-1,-1,58,47.5,7500.5,Princeton,NJ,-1,1,0,0,0,1
Adjunct Professor of Data Science,3.7,Lipscomb University,College / University,Colleges & Universities,Education,58,47.5,750.5,Nashville,TN,129,0,0,0,1,0
"Manager, Data Science",-1.0,Optum Operations,-1,-1,-1,58,47.5,-1.0,Horsham,PA,-1,1,0,1,0,1
"Associate Director, Data Science",3.7,Phreesia,Company - Public,Health Care Services & Hospitals,Health Care,58,47.5,350.5,Remote,Remote,15,1,0,1,0,0
Senior Data Science Consultant,3.4,Allstate,Company - Public,Insurance Agencies & Brokerages,Insurance,58,47.5,10000.0,Chandler,AZ,89,1,0,0,1,1
Cheminformatics Data Science Group Leader,3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,58,47.5,10000.0,Cambridge,MA,24,1,0,1,1,0
Data Science Senior Analyst,3.5,The Judge Group,Company - Private,Staffing & Outsourcing,Business Services,58,47.5,3000.5,Saint Louis,MO,50,0,0,0,0,0
Katy Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Katy,TX,13,0,0,0,0,0
Senior Data Science Engineer,-1.0,super{set} startup studio,-1,-1,-1,58,47.5,-1.0,New York,NY,-1,1,0,0,0,0
"Director, Data Science – VP",3.7,FCB Health,Subsidiary or Business Segment,Advertising & Marketing,Business Services,58,47.5,3000.5,New York,NY,-1,1,0,0,0,0
Senior Manager Data Science,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,58,47.5,350.5,New York,NY,21,1,0,0,0,0
Data Science Sr. Manager,3.8,Citibank,Company - Private,Lending,Finance,58,47.5,3000.5,New Castle,DE,-1,0,0,0,0,0
"Senior Manager, Data Science",3.1,DrFirst,Company - Private,Health Care Services & Hospitals,Health Care,58,47.5,350.5,Rockville,MD,20,1,0,0,1,1
Data Science Tutor,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Remote,Remote,13,0,0,0,0,0
Senior Data Science Consultant,1.0,Raft,Nonprofit Organization,-1,-1,58,47.5,25.5,Reston,VA,-1,0,0,1,0,0
Software Engineer - Data Science,-1.0,BlackFern Recruitment,-1,-1,-1,58,47.5,-1.0,Reston,VA,-1,1,0,0,0,0
Albany Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Albany,NY,13,0,0,0,0,0
Princeton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Princeton,NJ,13,0,0,0,0,0
Moorestown Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Moorestown,NJ,13,0,0,0,0,0
Connecticut Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Connecticut,CT,13,0,0,0,0,0
Bellevue Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Bellevue,WA,13,0,0,0,0,0
Everett Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Everett,WA,13,0,0,0,0,0
Redmond Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Redmond,WA,13,0,0,0,0,0
Kirkland Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Kirkland,WA,13,0,0,0,0,0
Tulsa Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Tulsa,OK,13,0,0,0,0,0
Buffalo Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Buffalo,NY,13,0,0,0,0,0
Dayton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,58,47.5,350.5,Dayton,OH,13,0,0,0,0,0
Senior Digital and Data Science Manager,3.7,Takeda,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,257,209.0,10000.0,Lexington,MA,239,1,0,0,0,0
"Manager/Sr Manager, Data Science",4.6,Blend360,Company - Private,Consulting,Business Services,257,209.0,125.5,Columbia,MD,18,1,0,0,1,0
Omaha Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Omaha,NE,13,0,0,0,0,0
Louisville Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Louisville,KY,13,0,0,0,0,0
Memphis Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Memphis,TN,13,0,0,0,0,0
Clayton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Clayton,MO,13,0,0,0,0,0
Rye Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Rye,NY,13,0,0,0,0,0
Evanston Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Evanston,IL,13,0,0,0,0,0
Ladue Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Ladue,MO,13,0,0,0,0,0
Manhasset Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Manhasset,NY,13,0,0,0,0,0
Smithtown Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Smithtown,NY,13,0,0,0,0,0
Huntington Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Huntington,NY,13,0,0,0,0,0
Hicksville Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Hicksville,NY,13,0,0,0,0,0
Hoboken Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Hoboken,NJ,13,0,0,0,0,0
Baltimore Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Baltimore,MD,13,0,0,0,0,0
Plainfield Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Plainfield,NJ,13,0,0,0,0,0
Morristown Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Morristown,NJ,13,0,0,0,0,0
Middletown Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Middletown,NJ,13,0,0,0,0,0
Clifton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Clifton,NJ,13,0,0,0,0,0
Glendale Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Glendale,AZ,13,0,0,0,0,0
Trenton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Trenton,NJ,13,0,0,0,0,0
Tempe Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Tempe,AZ,13,0,0,0,0,0
Marana Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Marana,AZ,13,0,0,0,0,0
Mesa Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Mesa,AZ,13,0,0,0,0,0
Chesterfield Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Chesterfield,MO,13,0,0,0,0,0
Chandler Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Chandler,AZ,13,0,0,0,0,0
Gilbert Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Gilbert,AZ,13,0,0,0,0,0
Yonkers Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Yonkers,NY,13,0,0,0,0,0
Skokie Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Skokie,IL,13,0,0,0,0,0
Minneapolis Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Minneapolis,MN,13,0,0,0,0,0
Tucson Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Tucson,AZ,13,0,0,0,0,0
Milwaukee Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,257,209.0,350.5,Milwaukee,WI,13,0,0,0,0,0
Principal Data Science - IHM,3.8,Discover,Company - Public,Financial Transaction Processing,Finance,121,98.0,10000.0,Riverwoods,IL,35,0,0,0,0,0
Head of Real-World Data Science,5.0,Genesis Research,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,121,98.0,25.5,Hoboken,NJ,11,0,0,0,0,0
Denver Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Denver,CO,13,0,0,0,0,0
Levittown Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Levittown,NY,13,0,0,0,0,0
Brentwood Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Brentwood,NY,13,0,0,0,0,0
Edison Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Edison,NJ,13,0,0,0,0,0
Elizabeth Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Elizabeth,NJ,13,0,0,0,0,0
Paterson Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Paterson,NJ,13,0,0,0,0,0
Newark Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Newark,NJ,13,0,0,0,0,0
Radnor Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Radnor,PA,13,0,0,0,0,0
Wayne Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Wayne,NJ,13,0,0,0,0,0
Athens Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Athens,GA,13,0,0,0,0,0
Northbrook Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Northbrook,IL,13,0,0,0,0,0
Irving Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Irving,TX,13,0,0,0,0,0
Wilmette Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Wilmette,IL,13,0,0,0,0,0
McKinney Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,McKinney,TX,13,0,0,0,0,0
Carrollton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Carrollton,TX,13,0,0,0,0,0
Garland Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Garland,TX,13,0,0,0,0,0
Westchester Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Yonkers,NY,13,0,0,0,0,0
Scottsdale Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Scottsdale,AZ,13,0,0,0,0,0
Scarsdale Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Scarsdale,NY,13,0,0,0,0,0
Naperville Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Naperville,IL,13,0,0,0,0,0
Plano Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Plano,TX,13,0,0,0,0,0
Ballwin Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Ballwin,MO,13,0,0,0,0,0
Allen Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Allen,TX,13,0,0,0,0,0
Decatur Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Decatur,GA,13,0,0,0,0,0
Gleview Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Glenview,IL,13,0,0,0,0,0
Lawrenceville Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Lawrenceville,GA,13,0,0,0,0,0
Roswell Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Roswell,GA,13,0,0,0,0,0
Wheaton Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Wheaton,IL,13,0,0,0,0,0
The Woodlands Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,The Woodlands,TX,13,0,0,0,0,0
Leawood Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,121,98.0,350.5,Leawood,KS,13,0,0,0,0,0
Senior Director of Data Science,4.3,Medidata Solutions,Company - Public,Enterprise Software & Network Solutions,Information Technology,208,157.0,3000.5,New York,NY,21,0,0,0,1,0
Software Engineer - Data Science,4.1,ClearEdge,Company - Private,Computer Hardware & Software,Information Technology,208,157.0,125.5,Annapolis Junction,MD,18,1,0,1,0,1
"AI Cloud DevOps Engineer - Data Science, Senior Consultant",3.2,Navigant Consulting,Company - Private,Consulting,Business Services,208,157.0,7500.5,Washington,DC,24,1,0,1,1,0
Data Science Manager,4.4,"Vitaver & Associates, Inc.",Contract,Staffing & Outsourcing,Business Services,208,157.0,25.5,Tampa,FL,27,0,0,0,0,0
Sr Data Science Engineer,4.6,NewWave Technologies,Company - Private,Wholesale,Business Services,208,157.0,125.5,Boston,MA,28,1,0,0,1,0
"Manager, Data Science",3.9,Capital One,Company - Public,Banks & Credit Unions,Finance,208,157.0,10000.0,McLean,VA,26,1,0,1,1,0
"Sr. Data Engineer (Python, SQL, Data Science)",-1.0,Spiceorb,-1,-1,-1,208,157.0,-1.0,Fremont,CA,-1,1,0,0,0,0
Senior Hadoop Developer with Data Science Track,-1.0,Common Cents Distributors,Company - Private,-1,-1,208,157.0,25.5,Fairfield,NJ,-1,1,0,1,1,1
Director Commercial Launch Insights Data Science,-1.0,"Navigate BioPharma Services, a Novartis company",-1,-1,-1,208,157.0,-1.0,East Hanover,NJ,-1,0,0,0,0,0
Director of Data Science and Innovation,3.5,Robert Half,Company - Public,Staffing & Outsourcing,Business Services,208,157.0,10000.0,Manchester,NH,72,1,0,1,0,1
Sr Manager Data Sciences,3.8,Amgen,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,208,157.0,10000.0,Thousand Oaks,CA,40,0,0,0,0,0
Principal SAS Programmer (Biometrics/Data Sciences),3.3,Adaptimmune,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,208,157.0,350.5,Philadelphia,PA,-1,1,0,0,0,0
Operations Research Analyst ; Data Science ;Assessment Analyst,3.4,Far Ridgeline Engagements Inc,Company - Private,Municipal Governments,Government,208,157.0,125.5,Tampa,FL,-1,0,0,0,0,0
Adjunct Professor of Data Sciences and Operations,4.2,University of Southern California,College / University,Colleges & Universities,Education,208,157.0,10000.0,Los Angeles,CA,140,0,0,0,0,0
Sr Manager of Data Science,3.4,Thermo Fisher Scientific,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,208,157.0,10000.0,Carlsbad,CA,118,1,0,1,1,0
"Manager, Data Science",3.3,CarMax,Company - Public,Vehicle Dealers,Retail,208,157.0,10000.0,Richmond,VA,27,1,0,0,0,0
Audi Data Science Community Lead,-1.0,HRU Tech,-1,-1,-1,208,157.0,-1.0,Herndon,VA,-1,0,0,0,0,0
Risk Data Science - Associate Director,3.4,DTCC,Company - Private,Brokerage Services,Finance,208,157.0,3000.5,Dallas,TX,47,1,0,0,1,0
"Junior Software Engineer, Data Science",3.6,"LockerDome, Inc.",Company - Private,Internet,Information Technology,208,157.0,125.5,Saint Louis,MO,12,0,0,0,0,0
Data Science Manager,3.4,Plymouth Rock Assurance,Company - Private,Insurance Carriers,Insurance,208,157.0,3000.5,Woodbridge,NJ,38,0,0,0,0,0
Sr Data Science Consultant,4.0,Axis Group,Company - Private,IT Services,Information Technology,208,157.0,125.5,New Jersey,NJ,24,1,0,1,0,1
Data Science Manager,-1.0,Amazon Corporate LLC,-1,-1,-1,208,157.0,-1.0,Seattle,WA,-1,1,0,0,1,0
Senior Data Science Engineer,3.2,iHeartMedia,Company - Public,Radio,Media,208,157.0,10000.0,Nashville,TN,48,1,0,1,0,1
"Assistant Professor of Applied Statistics and Data Science, Department of Mathematics and Statistics",4.1,Loyola University of Chicago Inc,College / University,Colleges & Universities,Education,208,157.0,3000.5,Chicago,IL,150,1,0,0,0,0
Data Science Program Coordinator,3.7,University of California - San Diego Medical Centers,Hospital,Health Care Services & Hospitals,Health Care,208,157.0,10000.0,San Diego,CA,54,0,0,0,0,0
Data Science Manager,-1.0,Sphere Software LLC,Company - Private,-1,-1,208,157.0,25.5,New York,NY,-1,0,0,0,0,0
Professor of Practice and Director of the Data Science Center,3.8,University of San Diego,College / University,Colleges & Universities,Education,208,157.0,3000.5,San Diego,CA,71,1,0,0,1,0
"Senior Manager, Data Science",3.9,Regeneron,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,208,157.0,7500.5,Sleepy Hollow,NY,32,1,0,1,1,0
Operations Research Analyst/ Data Science/Assessment Analyst,3.3,Intecon,Company - Private,Aerospace & Defense,Aerospace & Defense,208,157.0,125.5,Tampa,FL,21,0,0,0,0,0
Data Science Deliveries Design Leader - CVP,3.5,New York Life Insurance Co,Company - Private,Insurance Agencies & Brokerages,Insurance,208,157.0,10000.0,New York,NY,175,1,0,1,0,1
Data Science Architect,-1.0,Nomi Health,Company - Private,-1,-1,208,157.0,-1.0,Austin,TX,-1,1,0,0,1,0
Postdoctoral Fellow - Translational Data Science,4.0,INSTITUTE FOR SYSTEMS,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,208,157.0,125.5,Seattle,WA,20,1,0,0,0,0
TSV Engineering & Data Science Program Manager,4.4,Two Sigma,Company - Private,Investment Banking & Asset Management,Finance,167,112.5,3000.5,New York,NY,19,0,0,0,0,0
Lead Data Science Analyst - IHM,3.8,Discover,Company - Public,Financial Transaction Processing,Finance,167,112.5,10000.0,Riverwoods,IL,35,0,0,0,0,0
Azure Data Science Engineer,3.9,Diverse Lynx,Company - Private,IT Services,Information Technology,167,112.5,750.5,Grand Rapids,MI,18,0,0,0,0,0
Data Science Team Lead,3.8,Apex Systems,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,167,112.5,3000.5,San Antonio,TX,25,1,0,1,0,0
"Nursing, Chair-Department of Biobehavioral Health and Data Science",3.9,University of New Mexico,College / University,Colleges & Universities,Education,167,112.5,10000.0,Albuquerque,NM,131,0,0,0,0,0
Senior Data Science Architect,4.1,West Monroe Partners,Company - Private,Consulting,Business Services,167,112.5,3000.5,Chicago,IL,18,1,0,0,0,1
Engineering and Data Science Leader (co-founder),-1.0,EIMIQ Data,-1,-1,-1,167,112.5,-1.0,Santa Clara,CA,-1,0,0,0,0,0
CSM Data Science Service Delivery Architect,3.5,Raytheon Intelligence & Space,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,167,112.5,10000.0,Dulles,VA,0,0,0,0,0,0
Adjunct Faculty- Data Science,2.6,Beyond Campus Innovations,Company - Private,Colleges & Universities,Education,167,112.5,25.5,Greenwood Village - Araphoe,CO,-1,1,1,1,0,1
Audi Data Science Community Lead,4.0,HRU Tech,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,350.5,Herndon,VA,41,0,0,0,0,0
Data Science Sr. Analyst,4.5,Radiant Digital,Company - Private,-1,-1,167,112.5,25.5,Dallas,TX,-1,1,0,0,0,0
"Manager, Data Science - Labor Markets",3.9,Amazon,Company - Public,Internet,Information Technology,167,112.5,10000.0,Nashville,TN,26,1,0,0,0,0
Data Science Support (Senior) with Security Clearance,2.6,Salient CRGT,Company - Private,Enterprise Software & Network Solutions,Information Technology,167,112.5,3000.5,McLean,VA,-1,0,0,0,1,0
Data Science Instructor,3.8,UCLA Extension,College / University,Colleges & Universities,Education,167,112.5,350.5,Los Angeles,CA,-1,1,0,0,0,1
Computer Science Instructor and Course Developer - Data Science,-1.0,Concordia University of Austin TX,-1,-1,-1,167,112.5,-1.0,Austin,TX,-1,1,0,0,0,0
VP of Data Science & Analytics,3.0,ExecuNet,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,25.5,Newport,KY,-1,0,0,0,0,0
"Senior/Principal Scientist, Human Data Science",-1.0,Vor Biopharma,-1,-1,-1,167,112.5,-1.0,Cambridge,MA,-1,1,0,0,0,0
Director of Data Science,3.7,"DriveTime Automotive Group, Inc.",Company - Private,Vehicle Dealers,Retail,167,112.5,7500.5,Tempe,AZ,18,0,0,0,0,0
Data Science Director,4.0,Ezra Penland Actuarial Recruitment,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,-1.0,Chicago,IL,-1,0,0,0,0,0
"Manager / Sr. Manager, Data Science - Direct Marketing",3.9,Oportun. Inc,Company - Public,Lending,Finance,167,112.5,3000.5,San Carlos,CA,15,1,0,1,1,0
"Director, Data Science - VP",3.7,FCB Global,Subsidiary or Business Segment,Advertising & Marketing,Business Services,167,112.5,3000.5,New York,NY,147,1,0,0,0,0
"Director/Assoc Director, Data Science -PHARMA",4.5,Smith Hanley Associates,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,25.5,New York,NY,40,1,0,0,0,0
Director of Data Science - Big Data + Machine Learning,4.5,Green Key Resources,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,350.5,Columbus,OH,16,1,0,0,0,1
"Senior Data Science Engineer, PySpark (REMOTE)",4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,167,112.5,350.5,San Jose,CA,21,1,0,1,0,1
"Manager, Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,167,112.5,-1.0,Seattle,WA,-1,1,0,0,0,0
"Software Engineer, Data Science",3.6,"LockerDome, Inc.",Company - Private,Internet,Information Technology,167,112.5,125.5,Saint Louis,MO,12,0,0,0,0,0
"Data Science Lead - Los Angeles, CA - Rate Open",4.0,Two95 International Inc.,Company - Private,Staffing & Outsourcing,Business Services,167,112.5,25.5,Los Angeles,CA,-1,0,0,0,0,0
"Principal Analyst, Data Science",-1.0,"Rainmaker Resources, LLC",Company - Private,-1,-1,167,112.5,25.5,Cincinnati,OH,-1,0,0,0,0,0
VP of Data Science,-1.0,"Abe AI, Inc.",-1,-1,-1,167,112.5,-1.0,Orlando,FL,-1,1,0,0,0,0
"Associate Director, Data Science",3.5,Veracyte,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,167,112.5,350.5,South San Francisco,CA,12,1,0,0,0,1
Product Manager - Data Science,4.5,Progressive Leasing,Subsidiary or Business Segment,Financial Transaction Processing,Finance,167,112.5,3000.5,Draper,UT,21,0,0,0,1,0
Sr. Enterprise Account Exec- Data Science / ML - NYC,4.1,h2o.ai,Company - Private,Enterprise Software & Network Solutions,Information Technology,167,112.5,350.5,New York,NY,9,0,0,0,1,0
Lead Data Science Analyst,3.8,Discover,Company - Public,Financial Transaction Processing,Finance,118,101.5,10000.0,Riverwoods,IL,35,0,0,0,0,0
Data Science Engineering Lead,3.1,MUFG,Company - Public,Banks & Credit Unions,Finance,118,101.5,10000.0,San Francisco,CA,156,1,0,0,1,0
Engineering Manager Data Science,-1.0,"J Harlan Group, LLC",Company - Private,-1,-1,118,101.5,25.5,New York,NY,-1,1,0,0,0,1
Data Science Product Manager,-1.0,MassMutual Wisconsin,-1,-1,-1,118,101.5,-1.0,Boston,MA,-1,0,0,0,0,0
Data Science Product Manager,-1.0,MassMutual Wisconsin,-1,-1,-1,118,101.5,-1.0,Boston,MA,-1,0,0,0,0,0
Datawarehouse Architect/Data Science,2.7,Vision Technologies,Company - Private,IT Services,Information Technology,118,101.5,750.5,Las Vegas,NV,20,0,0,0,0,0
Data Science Product Manager,3.2,Mass Mutual,Company - Public,Investment Banking & Asset Management,Finance,118,101.5,-1.0,Boston,MA,-1,0,0,0,0,0
